Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.87777E-4,36.541780271,0.620362702,0.059604633,0.142857143,0
4.91841E-4,36.78672856,0.623413462,0.059105431,0.142857143,0
4.95985E-4,37.033720186,0.626499977,0.05860623,0.142857143,0
5.00975E-4,37.282738869,0.630181963,0.058107029,0.142857143,0
5.12131E-4,37.536363369,0.638284044,0.057607827,0.142857143,0
5.14453E-4,37.792984973,0.639948082,0.057108626,0.142857143,0
5.20076E-4,38.051498007,0.643945951,0.056609425,0.142857143,0
5.21883E-4,38.259938874,0.645221172,0.056210064,0.142857143,0
5.3256E-4,38.524790854,0.652663257,0.055710863,0.142857143,0
5.40691E-4,38.793103855,0.658225819,0.055211661,0.142857143,0
5.44665E-4,39.010483387,0.660912204,0.0548123,0.142857143,0
5.52577E-4,39.286228457,0.666197545,0.054313099,0.142857143,0
5.54592E-4,39.507922375,0.667530438,0.053913738,0.142857143,0
5.61884E-4,39.787862637,0.672309514,0.053414537,0.142857143,0
5.6406E-4,40.013149264,0.673722571,0.053015176,0.142857143,0
5.70422E-4,40.297176358,0.677818454,0.052515974,0.142857143,0
5.75147E-4,40.52635899,0.680826848,0.052116613,0.142857143,0
5.85129E-4,40.759457548,0.687091085,0.051717252,0.19047619,0
5.92525E-4,41.054800569,0.691652225,0.051218051,0.19047619,0
5.93689E-4,41.292147222,0.69236466,0.05081869,0.19047619,0
5.99366E-4,41.5310887,0.695812427,0.050419329,0.19047619,0
6.0355E-4,41.771982958,0.698329083,0.050019968,0.19047619,0
6.11987E-4,42.015128907,0.703341044,0.049620607,0.19047619,0
6.13699E-4,42.260387041,0.704347624,0.049221246,0.19047619,0
6.15966E-4,42.50636605,0.705675515,0.048821885,0.19047619,0
6.2412E-4,42.754783537,0.710402682,0.048422524,0.19047619,0
6.29084E-4,43.005567916,0.713242769,0.048023163,0.19047619,0
6.33053E-4,43.25803401,0.715494307,0.047623802,0.19047619,0
6.35096E-4,43.511868122,0.716645638,0.047224441,0.19047619,0
6.45167E-4,43.769258207,0.722255906,0.04682508,0.19047619,0
6.49193E-4,44.028789768,0.724467411,0.046425719,0.19047619,0
6.57109E-4,44.290632685,0.728764254,0.046026358,0.19047619,0
6.65527E-4,44.556038095,0.733260503,0.045626997,0.19047619,0
6.70683E-4,44.756867159,0.735977357,0.045327476,0.19047619,0
6.73038E-4,45.025500787,0.737209043,0.044928115,0.19047619,0
6.78421E-4,45.296051448,0.740002662,0.044528754,0.19047619,0
6.81783E-4,45.500222703,0.741732841,0.044229233,0.19047619,0
6.88948E-4,45.774901708,0.745380883,0.043829872,0.19047619,0
6.95648E-4,46.052287945,0.748746162,0.043430511,0.19047619,0
6.99857E-4,46.261811675,0.750837089,0.04313099,0.238095238,0
7.03777E-4,46.542645066,0.752769011,0.042731629,0.238095238,0
7.06025E-4,46.754299392,0.753870097,0.042432109,0.238095238,0
7.08723E-4,47.037400424,0.755184923,0.042032748,0.238095238,0
7.17227E-4,47.251511201,0.759284197,0.041733227,0.238095238,0
7.20214E-4,47.538794623,0.760707735,0.041333866,0.238095238,0
7.22078E-4,47.755306583,0.761591793,0.041034345,0.238095238,0
7.25555E-4,48.045009725,0.763232074,0.040634984,0.238095238,0
7.33403E-4,48.264496418,0.766893126,0.040335463,0.238095238,0
7.39856E-4,48.559970939,0.769860745,0.039936102,0.285714286,0
7.43373E-4,48.782811324,0.771462316,0.039636581,0.285714286,0
7.45553E-4,49.00625465,0.772449679,0.039337061,0.285714286,0
7.50162E-4,49.305885124,0.774522344,0.0389377,0.285714286,0
7.5468E-4,49.532084678,0.77653599,0.038638179,0.285714286,0
7.61357E-4,49.759935831,0.779479517,0.038338658,0.285714286,0
7.67949E-4,50.066414858,0.782346886,0.037939297,0.285714286,0
7.73771E-4,50.297855645,0.784848405,0.037639776,0.285714286,0
7.74449E-4,50.530168891,0.78513803,0.037340256,0.285714286,0
7.79879E-4,50.763486684,0.787442319,0.037040735,0.285714286,0
