Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.11731E-4,57.509985256,0.779794167,0.064187163,1,0
4.14256E-4,57.758029606,0.781828663,0.063587283,1,0
4.15883E-4,58.00741178,0.78312889,0.062987403,1,0
4.17302E-4,58.257395613,0.784257143,0.062387522,1,0
4.20312E-4,58.508661504,0.786630787,0.061787642,1,0
4.219E-4,58.761310453,0.787872008,0.061187762,1,0
4.23956E-4,59.015067086,0.789469042,0.060587882,1,0
4.25805E-4,59.270201763,0.790894837,0.059988002,1,0
4.29802E-4,59.526945873,0.793944438,0.059388122,1,0
4.34504E-4,59.786703729,0.797474833,0.058788242,1,0
4.35939E-4,60.004398239,0.79853987,0.058288342,1,0
4.3911E-4,60.266812881,0.800873758,0.057688462,1,0
4.42705E-4,60.531749852,0.803487327,0.057088582,1,0
4.44955E-4,60.753836773,0.805105687,0.056588682,1,0
4.48031E-4,61.02194134,0.807296878,0.055988802,1,0
4.53521E-4,61.292740648,0.811146001,0.055388922,1,0
4.56272E-4,61.520530885,0.813046053,0.054889022,1,0
4.58578E-4,61.795205378,0.814623304,0.054289142,1,0
4.59652E-4,62.024791189,0.815353816,0.053789242,1,0
4.6164E-4,62.255082077,0.816697955,0.053289342,1,0
4.6489E-4,62.533334478,0.81887452,0.052689462,1,0
4.67109E-4,62.766540992,0.82034538,0.052189562,1,0
4.69017E-4,63.000760148,0.821600812,0.051689662,1,0
4.71736E-4,63.283098963,0.82337485,0.051089782,1,0
4.72679E-4,63.519212602,0.823985917,0.050589882,1,0
4.7515E-4,63.756566488,0.825577056,0.050089982,1,0
4.77513E-4,64.042279742,0.827085183,0.049490102,1,0
4.78688E-4,64.281441136,0.827829951,0.048990202,1,0
4.80902E-4,64.521420046,0.829225608,0.048490302,1,0
4.83052E-4,64.762463097,0.830569777,0.047990402,1,0
4.84753E-4,65.004397952,0.831625772,0.047490502,1,0
4.88508E-4,65.296235735,0.833932892,0.046890622,1,0
4.89694E-4,65.540776603,0.834655602,0.046390722,1,0
4.92402E-4,65.786270703,0.836292977,0.045890822,1,0
4.96685E-4,66.033906519,0.838849738,0.045390922,1,0
5.00262E-4,66.283250813,0.840954267,0.044891022,1,0
5.03121E-4,66.534451972,0.842616867,0.044391122,1,0
5.06475E-4,66.786590769,0.844544579,0.043891222,1,0
5.08236E-4,67.040496765,0.845547475,0.043391322,1,0
5.09736E-4,67.295025262,0.846396849,0.042891422,1,0
5.12604E-4,67.550982614,0.848007403,0.042391522,1,0
5.13689E-4,67.756302004,0.848612019,0.041991602,1,0
5.1764E-4,68.014068308,0.850794269,0.041491702,1,0
5.20828E-4,68.273696746,0.852532462,0.040991802,1,0
5.22404E-4,68.534750198,0.853384221,0.040491902,1,0
5.25416E-4,68.796751973,0.854998422,0.039992002,1,0
5.26793E-4,69.007249725,0.855730178,0.039592082,1,0
5.31793E-4,69.272238881,0.858357177,0.039092182,1,0
5.32544E-4,69.538351626,0.858747667,0.038592282,1,0
5.34914E-4,69.751849987,0.859972221,0.038192362,1,0
5.37957E-4,70.020183232,0.861529624,0.037692462,1,0
5.40136E-4,70.289875035,0.862634158,0.037192561,1,0
5.4218E-4,70.506378402,0.863662124,0.036792641,1,0
5.45575E-4,70.778455235,0.86535302,0.036292741,1,0
5.50025E-4,71.052041994,0.86753702,0.035792841,1,0
5.51741E-4,71.272411674,0.868369782,0.035392921,1,0
5.55176E-4,71.549261853,0.870020931,0.034893021,1,0
5.5865E-4,71.771818329,0.871670213,0.034493101,1,0
5.62241E-4,72.052286616,0.873352585,0.033993201,1,0
5.66365E-4,72.27798499,0.875257706,0.033593281,1,0
5.68604E-4,72.505098402,0.876279917,0.033193361,1,0
5.71503E-4,72.790355889,0.87759123,0.032693461,1,0
5.74082E-4,73.019685169,0.878745712,0.032293541,1,0
5.77762E-4,73.307697122,0.880374672,0.031793641,1,0
5.80196E-4,73.539520335,0.881440121,0.031393721,1,0
5.81822E-4,73.772114427,0.882146448,0.030993801,1,0
5.85023E-4,74.005529135,0.88352495,0.030593881,1,0
5.87306E-4,74.298409288,0.884497931,0.030093981,1,0
5.88961E-4,74.533766805,0.885198518,0.029694061,1,0
5.90971E-4,74.769958701,0.886043463,0.029294141,1,0
5.92821E-4,75.006857525,0.886815507,0.028894221,1,0
5.96235E-4,75.303876317,0.888226974,0.028394321,1,0
6.00934E-4,75.543776572,0.89014039,0.027994401,1,0
6.0398E-4,75.784607606,0.891363452,0.027594481,1,0
6.06955E-4,76.026990564,0.89254473,0.027194561,1,0
6.09409E-4,76.270239096,0.893509761,0.026794641,1,0
6.11444E-4,76.514678525,0.894303115,0.026394721,1,0
6.14447E-4,76.76011756,0.895463134,0.025994801,1,0
6.16861E-4,77.006337765,0.896386581,0.025594881,1,0
6.18122E-4,77.253393383,0.896865554,0.025194961,1,0
6.20873E-4,77.501249371,0.897903007,0.024795041,1,0
6.23265E-4,77.750081701,0.898796612,0.024395121,1,0
6.2853E-4,78.000715902,0.900736161,0.023995201,1,0
6.34931E-4,78.253786122,0.903044016,0.023595281,1,0
6.36847E-4,78.508119381,0.903724366,0.023195361,1,0
6.40221E-4,78.763651246,0.90491102,0.022795441,1,0
6.42343E-4,79.02011308,0.905649679,0.022395521,1,0
6.46195E-4,79.278199015,0.906975903,0.021995601,1,0
6.47984E-4,79.537130137,0.907585564,0.021595681,1,0
6.53317E-4,79.797388234,0.909379293,0.021195761,1,0
6.57439E-4,80.059711556,0.910741583,0.020795841,1,0
6.59191E-4,80.257270321,0.911314383,0.020495901,1,0
6.61524E-4,80.521360858,0.912071813,0.020095981,1,0
6.66136E-4,80.787005467,0.913549396,0.019696061,1,0
6.71115E-4,81.054825723,0.91511706,0.019296141,1,0
6.76899E-4,81.257183107,0.916902402,0.018996201,1,0
6.80735E-4,81.528829397,0.918065803,0.018596281,1,0
6.83299E-4,81.801463326,0.918834207,0.018196361,1,0
6.84412E-4,82.006749943,0.919165451,0.017896421,1,0
6.88427E-4,82.281848524,0.92034941,0.017496501,1,0
6.97704E-4,82.559942742,0.923019496,0.017096581,1,0
7.0337E-4,82.770585842,0.924605875,0.016796641,1,0
7.06678E-4,83.052714385,0.925517028,0.016396721,1,0
7.18381E-4,83.266430652,0.928652625,0.016096781,1,0
7.22962E-4,83.554917996,0.929843695,0.015696861,1,0
7.24655E-4,83.772124083,0.930278849,0.015396921,1,0
7.30293E-4,84.063482367,0.931708688,0.014997001,1,0
7.35327E-4,84.283563386,0.932960526,0.014697061,1,0
7.42181E-4,84.505712518,0.9346282,0.014397121,1,0
7.50498E-4,84.804711135,0.936596181,0.013997201,1,0
7.59942E-4,85.031949471,0.938759012,0.013697261,1,0
7.61018E-4,85.260121234,0.939000795,0.013397321,1,0
7.62856E-4,85.564959795,0.939411327,0.012997401,1,0
7.67516E-4,85.794841529,0.94044024,0.012697461,1,0
7.84563E-4,86.029240352,0.944057214,0.01239752,1,0
7.86526E-4,86.265119614,0.944459328,0.01209758,1,0
7.9346E-4,86.502461013,0.945856871,0.01179764,1,0
8.06199E-4,86.823522798,0.948333272,0.01139772,1,0
8.1015E-4,87.066319369,0.949078123,0.01109778,1,0
