Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.66296E-4,66.752775043,0.795991623,0.09595859,0.592592593,0
2.66436E-4,67.019152592,0.79616278,0.094963169,0.592592593,0
2.66607E-4,67.25903211,0.79637024,0.09406729,0.592592593,0
2.66785E-4,67.525745307,0.796586803,0.093071869,0.592592593,0
2.66842E-4,67.765875288,0.79665542,0.09217599,0.611111111,0
2.66975E-4,68.006094787,0.796816664,0.091280111,0.611111111,0
2.6721E-4,68.273208608,0.797101465,0.09028469,0.611111111,0
2.67446E-4,68.513823603,0.797388027,0.089388811,0.611111111,0
2.67652E-4,68.754617812,0.797636911,0.088492933,0.611111111,0
2.67759E-4,69.022324299,0.797765675,0.087497511,0.611111111,0
2.67891E-4,69.263376954,0.797924827,0.086601632,0.611111111,0
2.6806E-4,69.504551651,0.798128366,0.085705754,0.62962963,0
2.68225E-4,69.772677986,0.798327268,0.084710332,0.648148148,0
2.68376E-4,70.014139339,0.798508744,0.083814454,0.666666667,0
2.68572E-4,70.255756585,0.798744648,0.082918575,0.666666667,0
2.68766E-4,70.524432247,0.798978343,0.081923153,0.666666667,0
2.68835E-4,70.766347228,0.799060421,0.081027275,0.685185185,0
2.68995E-4,71.008385909,0.799252323,0.080131396,0.685185185,0
2.70028E-4,71.25094857,0.800486643,0.079235517,0.703703704,0
2.71443E-4,71.521752174,0.802164015,0.078240096,0.759259259,0
2.73304E-4,71.767048713,0.804350012,0.077344217,0.777777778,0
2.74706E-4,72.013727322,0.805980823,0.076448338,0.777777778,0
2.76364E-4,72.261674837,0.807891241,0.075552459,0.777777778,0
2.77828E-4,72.511149975,0.809563452,0.07465658,0.777777778,0
2.80282E-4,72.762678517,0.812332259,0.073760701,0.796296296,0
2.8258E-4,73.016135428,0.814889368,0.072864822,0.796296296,0
2.8414E-4,73.271082988,0.816605211,0.071968943,0.796296296,0
2.8545E-4,73.527444988,0.818033406,0.071073064,0.796296296,0
2.87249E-4,73.756673599,0.819977202,0.070276727,0.796296296,0
2.88927E-4,74.016048255,0.82177118,0.069380848,0.796296296,0
2.90375E-4,74.276887365,0.823304755,0.068484969,0.796296296,0
2.92034E-4,74.509850704,0.825046397,0.067688632,0.796296296,0
2.93411E-4,74.773372273,0.826478547,0.066792753,0.796296296,0
2.9527E-4,75.009074332,0.828393208,0.065996416,0.796296296,0
2.97271E-4,75.275900332,0.830430323,0.065100538,0.796296296,0
2.99121E-4,75.514605098,0.832292855,0.064304201,0.796296296,0
