Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.55808E-4,46.760760396,0.650287427,0.112174693,0.314285714,0
2.56922E-4,47.017287263,0.651884697,0.111177585,0.314285714,0
2.57656E-4,47.274575969,0.652931721,0.110180477,0.314285714,0
2.58289E-4,47.506815059,0.653833955,0.109283079,0.314285714,0
2.59335E-4,47.765764409,0.655316714,0.108285971,0.314285714,0
2.60655E-4,48.000020786,0.657180507,0.107388573,0.314285714,0
2.62078E-4,48.261444024,0.659178427,0.106391465,0.314285714,0
2.63917E-4,48.524591122,0.661743683,0.105394356,0.342857143,0
2.6558E-4,48.76305689,0.66404539,0.104496959,0.342857143,0
2.66702E-4,49.002558031,0.665590156,0.103599561,0.342857143,0
2.68464E-4,49.270383394,0.668002261,0.102602453,0.342857143,0
2.69851E-4,49.512692584,0.66988689,0.101705055,0.342857143,0
2.72268E-4,49.756929946,0.673148575,0.100807658,0.342857143,0
2.73669E-4,50.002782818,0.675022997,0.09991026,0.342857143,0
2.75719E-4,50.277489234,0.677748533,0.098913152,0.342857143,0
2.77637E-4,50.526745494,0.680277186,0.098015754,0.342857143,0
2.79019E-4,50.777203267,0.682086087,0.097118357,0.371428571,0
2.81308E-4,51.001517238,0.685061493,0.09632067,0.371428571,0
2.84719E-4,51.256663779,0.6894423,0.095423273,0.371428571,0
2.86313E-4,51.513725803,0.691469599,0.094525875,0.371428571,0
2.88674E-4,51.77248188,0.694446574,0.093628477,0.371428571,0
2.90485E-4,52.004629139,0.696711284,0.092830791,0.371428571,0
2.93492E-4,52.267725908,0.700433484,0.091933393,0.371428571,0
2.95109E-4,52.50325311,0.702416022,0.091135706,0.371428571,0
2.96946E-4,52.769722359,0.704652728,0.090238309,0.371428571,0
2.99601E-4,53.008511636,0.707856824,0.089440622,0.371428571,0
3.01639E-4,53.279069976,0.710291548,0.088543225,0.371428571,0
3.04228E-4,53.521663216,0.713355725,0.087745538,0.371428571,0
